章节,文件,修改编号,修改前内容,修改后内容
第44章：依恋理论能告诉我们什么,part4/4.44.md,016,既害怕又期待被抛弃,既害怕被抛弃，又预料自己一定会被抛弃
第44章：依恋理论能告诉我们什么,part4/4.44.md,017,进行CNM关系的人,身处CNM关系中的人
第44章：依恋理论能告诉我们什么,part4/4.44.md,018,与我们的预测一致的是，回避程度较低的个体更有可能处于CNM关系中，而不是单偶制关系中。然而，与我们的预测不一致的是，焦虑与当前的关系状态无关。,（补引用块格式）> 与我们的预测一致的是，回避程度较低的个体更有可能处于CNM关系中，而不是单偶制关系中。然而，与我们的预测不一致的是，焦虑与当前的关系状态无关。
第44章：依恋理论能告诉我们什么,part4/4.44.md,019,要求反悔,要求-退避
第44章：依恋理论能告诉我们什么,part4/4.44.md,020,（Domingue和Mollen，2009年）,"（Domingue & Mollen, 2009）"
第44章：依恋理论能告诉我们什么,part4/4.44.md,021,让我再做一次记者吧,让我再耍一回记者的那套把戏
第44章：依恋理论能告诉我们什么,part4/4.44.md,022,从表面上看，回避型的人会肤浅地认为,回避型的人，如果只是站在外面观察，会肤浅地认为
第44章：依恋理论能告诉我们什么,part4/4.44.md,023,交心（L83、L85）,深入谈心
第44章：依恋理论能告诉我们什么,part4/4.44.md,024,他们的比例高于常规,他们在CNM群体中的比例偏高
第44章：依恋理论能告诉我们什么,part4/4.44.md,025,不能解决逃避、焦虑或恐惧的问题,不能解决回避、焦虑或恐惧的问题
第44章：依恋理论能告诉我们什么,part4/4.44.md,026,或者，更不幸地，例如失去孩子,或者，令人痛惜地，失去孩子
第44章：依恋理论能告诉我们什么,part4/4.44.md,027,会有更好的人出现。,会有更好的人，甚至好几个。
第44章：依恋理论能告诉我们什么,part4/4.44.md,028,Journal of Social and Personal Relationships,*Journal of Social and Personal Relationships*
第45章：焦虑、恐惧和内疚,part4/4.45.md,001,在某种程度上，我们会在语言上产生分歧,在某种程度上，我们得细细地抠一下字眼
第45章：焦虑、恐惧和内疚,part4/4.45.md,002,（我认为这种感觉可以被视为“正确的嫉妒”）,（我认为这种感觉可以被视为“严格意义上的嫉妒”）
第45章：焦虑、恐惧和内疚,part4/4.45.md,003,男性的焦虑被认为不符合不男子气概。,男性的焦虑被视为缺乏男子气概的表现。
第45章：焦虑、恐惧和内疚,part4/4.45.md,005,暴露出我们适应的思想和现实产生的冲突。,暴露出我们的规训和现实产生的冲突。
第45章：焦虑、恐惧和内疚,part4/4.45.md,006,自我觉察会有所帮助。自我的同理心也是如此。,自我觉察会有所帮助。自我同情（自我关怀）也是如此。
第45章：焦虑、恐惧和内疚,part4/4.45.md,007,它让我们保持警惕。当我们需要警惕楼下的山洞里住的剑齿虎时,它让我们保持警惕。它让我们时刻戒备。当我们需要警惕楼下的山洞里住的剑齿虎时
第45章：焦虑、恐惧和内疚,part4/4.45.md,008,他们的家人或伴侣往往不理解他们为什么如此易怒，为什么如此烦躁,他们的家人或伴侣往往不理解他们为什么如此情绪多变，为什么如此烦躁
第45章：焦虑、恐惧和内疚,part4/4.45.md,009,感觉就像焦虑症发作，背后的原因还有一点愤怒。,感觉就像焦虑症发作，背后还带着一点愤怒。
第45章：焦虑、恐惧和内疚,part4/4.45.md,010,但对失去和焦虑恐惧会使其变得更复杂。,但对失去的恐惧，以及它引发的焦虑，会使其变得更复杂。
第45章：焦虑、恐惧和内疚,part4/4.45.md,012,你们的伴侣也是在自由的情况下同意建设非单偶制的关系。,你们的伴侣也是在自由的情况下同意这些关系是非单偶制的。
第45章：焦虑、恐惧和内疚,part4/4.45.md,013,鲁比·布伊·约翰逊（Ruby Bouie Johnson）经常发现，自己在诊所里接待的患者，需要的是针对焦虑症的帮扶。,鲁比·布伊·约翰逊（Ruby Bouie Johnson）经常发现自己要为来到诊所、饱受焦虑困扰的客户提供支持。
第45章：焦虑、恐惧和内疚,part4/4.45.md,014,焦虑是可怕的、令人作呕、也使人衰弱,焦虑是可怕的、令人难受的，也使人衰弱
第45章：焦虑、恐惧和内疚,part4/4.45.md,015,这一杏仁核在激活我们身体的“或战或逃或僵或讨好”（fight/flight/freeze/fawn）应激机制中扮演着关键角色。,这一杏仁核在激活我们身体的“或战或逃或僵或讨好”（fight/flight/freeze/fawn）应激机制中起着作用。
第45章：焦虑、恐惧和内疚,part4/4.45.md,016,你的“或战或逃或僵或讨好”已经失调了。,你的“或战或逃或僵或讨好”应激反应已经失准了。
第45章：焦虑、恐惧和内疚,part4/4.45.md,017,或者母亲在情绪上难以捉摸、过分挑剔或惯常辱骂,或者母亲在情绪上难以捉摸、过分挑剔或惯常羞辱（人）
第45章：焦虑、恐惧和内疚,part4/4.45.md,018,他们有分离焦虑症，却不知道如何处理，因为这种反应是在身体内部产生的。,他们有分离焦虑症，却不知道如何处理，因为这种反应是切实体现在身体上的。
第45章：焦虑、恐惧和内疚,part4/4.45.md,019,（焦虑）极大地影响了人们的依恋方式，也影响了他们建立依恋的理由，也就是，他们会尝试用某种方式的依恋来修复一些东西。,（焦虑）极大地影响了人们的依恋方式，也影响了他们建立依恋的理由，也就是说，他们到底想借此修复些什么。
第45章：焦虑、恐惧和内疚,part4/4.45.md,020,[^1]: 译注：此处原文为“a triangle of bad feedback”，看起来指的是某种专业术语，但是译者本身不懂。Gemini在阅读了本段文字后，对这一词组的解释是……（含口语化、冗长表述）,[^1]: 译注：“负面反馈的三角困境”指一个“越沟通越糟”的恶性循环：焦虑者带情绪去沟通（1），引发对方防卫、退缩（2），对方的消极回应又加剧其焦虑（3），如此循环升级。
第45章：焦虑、恐惧和内疚,part4/4.45.md,021,将焦虑主要视为一种生化的和身体的反应，而不是一种情绪，可能会更有用。,将焦虑主要视为一种生化的和生理的反应，而不是一种情绪，可能会更有用。
第45章：焦虑、恐惧和内疚,part4/4.45.md,022,这是一个有趣的现象。,这是一个有趣的观察。
第45章：焦虑、恐惧和内疚,part4/4.45.md,024,确认他不会输掉出局,确认他不会吃亏（失去什么）
第45章：焦虑、恐惧和内疚,part4/4.45.md,025,并说出“我缺乏安全感”其实很难。,并说出自己究竟在哪些方面感到不安其实很难。
第45章：焦虑、恐惧和内疚,part4/4.45.md,027,社会对人的训练（societal conditioning）极其强大。,社会对人的调理（societal conditioning）极其强大。
第45章：焦虑、恐惧和内疚,part4/4.45.md,028,内疚的产生也是有原因的。,内疚的演化是有原因的。
第45章：焦虑、恐惧和内疚,part4/4.45.md,029,可以释放出大量的能量，否则这些能量就会浪费在自责中，并且引发改变。,可以释放出大量原本会浪费在自责中的能量，用以促成改变。
第45章：焦虑、恐惧和内疚,part4/4.45.md,030,有时有人认为，羞耻是外部强加的社会不满，而内疚是内在的，是由于违反个人道德而产生的。,有时有人认为，羞耻是从外部强加的社会性否定，而内疚是内在的，是由于违反个人道德而产生的。
第46章：应对焦虑和其他心理健康问题,part4/4.46.md,006,与其说焦虑是在回应威胁，不如说是是在告诉我们,不如说是在告诉我们
第46章：应对焦虑和其他心理健康问题,part4/4.46.md,007,在焦虑水平很高、甚至已经确诊为各种焦虑障碍的人群中,在焦虑水平很高、甚至已经确诊为广泛性焦虑障碍的人群中
第46章：应对焦虑和其他心理健康问题,part4/4.46.md,008,我们时时刻刻都受到各自的身体健康和心理健康程度的影响,我们每个人的身心健康都处于某个光谱上的位置
第46章：应对焦虑和其他心理健康问题,part4/4.46.md,009,我们并不是一直可以“超越”它的。,我们并不总是能靠“想通”来压制它的。
第46章：应对焦虑和其他心理健康问题,part4/4.46.md,010,甚至还有情绪功能混乱恶化，例如抑郁症,甚至让情绪障碍的症状恶化，例如抑郁症
第46章：应对焦虑和其他心理健康问题,part4/4.46.md,011,跨性别者人可以求助于,跨性别者可以求助于
第46章：应对焦虑和其他心理健康问题,part4/4.46.md,012,像吃羚羊肉吃撑了的狮子那样,像吃撑了角马生肉和羚羊刺身[^8]的狮子那样
第46章：应对焦虑和其他心理健康问题,part4/4.46.md,013,（无，于文末脚注区新增）,[^8]: 译注：原文为“wildebeest tartare and antelope carpaccio”。tartare（鞑靼/生肉牛糜）指将生肉（或鱼）切碎、常佐以调味料生食的做法（如牛排鞑靼 steak tartare）；carpaccio（卡帕乔/薄切）指将生肉或鱼切成极薄生片冷食的意式做法（如牛肉薄切 beef carpaccio）。此处分别指“角马鞑靼生肉”与“羚羊薄切”。
第46章：应对焦虑和其他心理健康问题,part4/4.46.md,014,有些免费的APP将其改编成游戏化的过程，来鼓励你坚持正念练习。,有些免费的APP用游戏化机制鼓励你坚持正念练习。
第46章：应对焦虑和其他心理健康问题,part4/4.46.md,015,"等级从第五级（Defcon 5）——""常规戒备""（Fade Out）——也就是最低级别的准备状态","等级从第五级（Defcon 5）——""淡出/待命""（Fade Out）——也就是最低级别的准备状态"
第46章：应对焦虑和其他心理健康问题,part4/4.46.md,016,为期2周、包含6个简单锻炼的方案,为期2周、包含6次简短锻炼的方案
第46章：应对焦虑和其他心理健康问题,part4/4.46.md,017,焦虑敏感度指数是一种评估工具,焦虑敏感指数是一种评估工具
第46章：应对焦虑和其他心理健康问题,part4/4.46.md,018,课程结束后，他们的焦虑指数降到了14到15左右,课程结束后，他们的焦虑分数降到了14到15左右
第46章：应对焦虑和其他心理健康问题,part4/4.46.md,019,这也显著支持了“身体健康和心理健康密切相关”的观点。,这也有力支持了“身体健康和心理健康密切相关”的观点。
第46章：应对焦虑和其他心理健康问题,part4/4.46.md,020,“适度”的运动，对不同的人有不同的寓意。,“适度”的运动，对不同的人有不同的含义。
第46章：应对焦虑和其他心理健康问题,part4/4.46.md,021,（传统的地中海和日本饮食中仍有这种饮食习惯）进食,（传统的地中海和日本饮食中仍有这种饮食）进食
第46章：应对焦虑和其他心理健康问题,part4/4.46.md,022,"让人达到所谓的 ""极乐点（bliss point）""","让人达到所谓的""极乐点（bliss point）"""
第46章：应对焦虑和其他心理健康问题,part4/4.46.md,023,(只要[在谷歌上搜索,（只要[在谷歌上搜索
第46章：应对焦虑和其他心理健康问题,part4/4.46.md,024,就可以找到很相关的网页,就可以找到很多相关的网页
第46章：应对焦虑和其他心理健康问题,part4/4.46.md,025,而对那些对极不可能发生的事情和想象降低担忧。,而对极不可能发生的事情和想象降低担忧。
第46章：应对焦虑和其他心理健康问题,part4/4.46.md,026,这时你要去寻求专业帮助了。,这时你可能会决定去寻求专业帮助。
第46章：应对焦虑和其他心理健康问题,part4/4.46.md,027,同时还有很多人正在抱怨药物的副作用[^6]。首先，安慰剂效应本身就是一种强大的治疗工具；,同时还有很多人正在抱怨药物的副作用[^6]。然而，这里也有几点需要注意。首先，安慰剂效应本身就是一种强大的治疗工具；
